BndEquGlat BndEquMlat BndEquMlon BndGlon BndPolGlat BndPolMlat BndPolMlon date minTecGlat minTecMlat minTecMlon minTecVal
59.0 61.07491369 -85.9694165538 -143.0 66.0 67.9971837178 -90.2092344613 "2012-06-18 02:27:30" 63.0 65.0479148179 -88.1537323368 5.8
38.0 48.9823856464 -0.404042655514 -77.0 50.0 60.417511557 0.509508540295 "2012-06-18 02:27:30" 45.0 55.6246711875 0.142500386423 7.0
39.0 49.8181624807 1.04516884197 -76.0 48.0 58.4040708687 1.78014427654 "2012-06-18 02:27:30" 45.0 55.5253459344 1.54008877643 7.0
38.0 48.7628198994 2.31654132184 -75.0 54.0 64.0562625621 3.72897424116 "2012-06-18 02:27:30" 46.0 56.3767756792 3.0151080569 7.9
39.0 49.4445335033 5.10753005298 -73.0 54.0 63.8438677002 6.60546780125 "2012-06-18 02:27:30" 47.0 57.1001775923 5.87316382677 6.75
40.0 50.2483219898 6.54506657355 -72.0 54.0 63.7268817223 8.02483095891 "2012-06-18 02:27:30" 47.0 56.9689605065 7.24327382012 6.6
60.0 62.8300497633 55.4139727926 -32.0 65.0 68.045177495 58.2515913144 "2012-06-18 02:27:30" 63.0 65.9863384199 56.9862494658 2.6
49.0 45.7831746543 84.7961046441 8.0 54.0 51.630002469 86.2711027293 "2012-06-18 02:27:30" 52.0 49.3292196081 85.6347868064 2.4
58.0 54.9205296391 -113.20108941 -176.0 66.0 63.2491764229 -116.800568662 "2012-06-18 02:27:30" 63.0 60.1225972793 -115.207260671 5.8
60.0 57.1061454836 -113.148436158 -175.0 67.0 64.3914823961 -116.677404339 "2012-06-18 02:27:30" 64.0 61.2715492928 -114.943012567 8.9
57.0 55.0116435071 -105.700947782 -167.0 65.0 63.2556227796 -109.395577102 "2012-06-18 02:27:30" 62.0 60.1592650558 -107.784868884 8.2
56.0 54.2749125956 -103.719653231 -165.0 67.0 65.5693280974 -109.155787085 "2012-06-18 02:27:30" 63.0 61.461250576 -106.718260955 8.65
55.0 53.4060219275 -102.552519969 -164.0 68.0 66.720323626 -109.128286188 "2012-06-18 02:27:30" 64.0 62.627863277 -106.479565755 8.7
55.0 53.5569530826 -101.724703529 -163.0 68.0 66.8529536036 -108.362568598 "2012-06-18 02:27:30" 64.0 62.7677355962 -105.692000591 9.05
54.0 52.7000860743 -100.552864747 -162.0 68.0 66.9879611522 -107.592888094 "2012-06-18 02:27:30" 64.0 62.9102099075 -104.900497862 9.45
57.0 55.8975221687 -100.796252101 -161.0 68.0 67.1253075351 -106.819009746 "2012-06-18 02:27:30" 64.0 63.0552405297 -104.104833783 9.8
62.0 61.1594366859 -102.203743908 -160.0 68.0 67.2649517868 -106.040693584 "2012-06-18 02:27:30" 65.0 64.2223842953 -103.914129965 8.6
63.0 62.3333536176 -101.926849707 -159.0 68.0 67.4068506953 -105.257694459 "2012-06-18 02:27:30" 65.0 64.3705071517 -103.114297339 8.3
56.0 55.6116820046 69.820009149 -13.0 67.0 67.5006685966 75.9918617905 "2012-06-18 02:27:30" 65.0 65.4315234795 74.5134737556 2.4
44.0 54.4351603091 -29.5736623239 -98.0 55.0 65.0146808528 -30.964911721 "2012-06-18 02:27:30" 50.0 60.2342145193 -30.2220538378 5.9
45.0 55.5090565179 -28.292140594 -97.0 55.0 65.1066992868 -29.4865068524 "2012-06-18 02:27:30" 50.0 60.3328702484 -28.7976338761 6.3
45.0 55.6068914703 -26.9060731702 -96.0 54.0 64.2439360586 -27.8523537345 "2012-06-18 02:27:30" 50.0 60.4236723087 -27.3636394159 6.5
44.0 54.7328198854 -25.4436414081 -95.0 53.0 63.3722209981 -26.2425153852 "2012-06-18 02:27:30" 50.0 60.5063273312 -25.920779943 6.6
47.0 55.0572587387 21.4930531484 -61.0 54.0 62.0477598892 22.6846131608 "2012-06-18 02:27:30" 50.0 58.0600157489 21.9509888228 6.9
40.0 47.5806956373 23.026302422 -59.0 53.0 60.6802966508 24.9411628408 "2012-06-18 02:27:30" 47.0 54.6322657224 23.9079176464 5.9
43.0 50.3511010917 24.5566268214 -58.0 56.0 63.4953788787 26.8331235932 "2012-06-18 02:27:30" 51.0 58.4695277837 25.7546190238 7.2
43.0 50.1025262907 25.7250015665 -57.0 54.0 61.3026379355 27.5552114265 "2012-06-18 02:27:30" 48.0 55.2093746795 26.4200984318 6.0
59.0 61.4223920566 56.7533219847 -30.0 64.0 66.707389743 59.4103897315 "2012-06-18 02:27:30" 62.0 64.6221679408 58.2312780655 3.3
62.0 62.2833921182 -96.3998724343 -153.0 69.0 69.292198319 -101.325284615 "2012-06-18 02:27:30" 65.0 65.3067975477 -98.2037868017 7.35
51.0 57.1321960676 -62.1914250358 -123.0 59.0 64.9623145852 -65.321073467 "2012-06-18 02:27:30" 57.0 63.0199934727 -64.4245548875 8.0
51.0 57.328354924 -61.0672490999 -122.0 63.0 68.9783697358 -66.3124070362 "2012-06-18 02:27:30" 56.0 62.2370059904 -62.8640976773 8.45
46.0 54.4570803632 -46.7440038638 -111.0 52.0 60.3442188002 -48.1742725883 "2012-06-18 02:27:30" 49.0 57.4064372619 -47.4212452367 8.75
45.0 53.6478194336 -45.306415364 -110.0 51.0 59.5364102935 -46.6406559576 "2012-06-18 02:27:30" 49.0 57.5779794225 -46.1648766671 8.75
43.0 52.6663889091 -37.4077667998 -104.0 56.0 65.2743295709 -39.8393439439 "2012-06-18 02:27:30" 52.0 61.4340864026 -38.9238158413 5.7
49.0 59.1628245416 -31.5035614746 -99.0 56.0 65.862635145 -32.6261652922 "2012-06-18 02:27:30" 52.0 62.0518345667 -31.9253194561 6.0
39.0 47.5771764652 18.0568993327 -63.0 55.0 63.3826826714 20.3551030657 "2012-06-18 02:27:30" 46.0 54.4690538571 18.8876219715 7.9
52.0 48.5586231121 -113.115974559 -178.0 66.0 63.0497293746 -118.289125261 "2012-06-18 02:27:30" 63.0 59.9178202494 -116.725703369 5.6
62.0 61.4687863389 -100.571629819 -158.0 68.0 67.5509587854 -104.469761913 "2012-06-18 02:27:30" 65.0 64.5209894849 -102.309570696 8.4
63.0 62.6441607407 -100.293639251 -157.0 68.0 67.6972283026 -103.676640033 "2012-06-18 02:27:30" 65.0 64.6737768731 -101.499704954 8.4
53.0 61.6495734926 -45.8550513366 -109.0 58.0 66.4582870155 -47.3649411856 "2012-06-18 02:27:30" 56.0 64.5468890682 -46.7071134728 9.4
53.0 61.808850988 -44.5381995597 -108.0 59.0 67.5572245111 -46.3541691849 "2012-06-18 02:27:30" 56.0 64.70184726 -45.3627189624 8.9
54.0 63.6030454923 9.43088380106 -71.0 59.0 68.3801268303 10.1919722422 "2012-06-18 02:27:30" 57.0 66.4791700092 9.86125248538 2.8
54.0 63.472624272 10.8231613 -70.0 59.0 68.2618592861 11.6368260052 "2012-06-18 02:27:30" 57.0 66.3560481805 11.2824691081 2.8
58.0 54.812295066 -113.983984879 -177.0 66.0 63.1480263691 -117.545428682 "2012-06-18 02:27:30" 63.0 60.0186847492 -115.967082319 5.5
50.0 56.5379201282 -59.6155547385 -121.0 62.0 68.2123444468 -64.5301596997 "2012-06-18 02:27:30" 56.0 62.4286066705 -61.7046416458 8.45
50.0 56.7316368494 -58.4739242876 -120.0 62.0 68.3936416154 -63.3276934331 "2012-06-18 02:27:30" 58.0 64.5605024939 -61.3535727358 8.6
41.0 50.3972897368 -39.64530447 -106.0 50.0 59.2014712381 -41.2089989516 "2012-06-18 02:27:30" 47.0 56.271094616 -40.6350957643 7.6
42.0 51.534964387 -38.5390708177 -105.0 50.0 59.3510528265 -39.878922806 "2012-06-18 02:27:30" 47.0 56.4246589244 -39.3318658943 7.65
43.0 52.1913808877 -41.2136278361 -107.0 50.0 59.0470600823 -42.5260217297 "2012-06-18 02:27:30" 47.0 56.1129095025 -41.9257700696 8.2
44.0 54.8148222175 -24.0496936462 -94.0 56.0 66.2783806298 -25.1269803815 "2012-06-18 02:27:30" 50.0 60.5805610276 -24.4698254179 6.0
40.0 51.3098336146 -11.3739367944 -85.0 50.0 60.836768687 -11.197698295 "2012-06-18 02:27:30" 47.0 57.9745914105 -11.2206976088 9.5
41.0 52.2395241033 -9.93767645542 -84.0 51.0 61.7693378123 -9.70694358408 "2012-06-18 02:27:30" 47.0 57.9550487208 -9.76737637077 9.1
60.0 64.4051686752 46.8803298708 -41.0 65.0 69.5004380731 49.5746301658 "2012-06-18 02:27:30" 62.0 66.4666821832 47.8299358602 2.4
49.0 46.9459897968 69.1405580196 -11.0 55.0 54.2264672326 71.0607805814 "2012-06-18 02:27:30" 52.0 50.6620145469 70.0229317213 2.2
54.0 63.3358883576 12.2012576465 -69.0 59.0 68.1378387663 13.0658482185 "2012-06-18 02:27:30" 57.0 66.2269651382 12.6885703243 5.1
39.0 49.5791591489 3.76070634067 -74.0 55.0 64.908803825 5.28129094234 "2012-06-18 02:27:30" 46.0 56.2606550244 4.40056562725 7.7
49.0 46.8404413751 69.9479880591 -10.0 54.0 52.9462900576 71.5068720197 "2012-06-18 02:27:30" 51.0 49.3334175957 70.52183467 1.55
49.0 45.7642224939 85.6480249051 9.0 56.0 53.8326353657 87.8101231698 "2012-06-18 02:27:30" 52.0 49.295419669 86.4795653142 3.05
50.0 46.9323566025 86.7637898687 10.0 56.0 53.7865540092 88.6462630788 "2012-06-18 02:27:30" 52.0 49.2645811106 87.3274438771 3.6
49.0 46.6455896225 71.5652407712 -8.0 64.0 63.8304630991 77.8925428779 "2012-06-18 02:57:30" 54.0 52.7413903192 73.1286632667 2.5
52.0 56.7197738968 -70.1254792494 -130.0 65.0 69.4005684915 -76.6625292734 "2012-06-18 02:57:30" 60.0 64.5826787701 -73.5713241043 6.5
52.0 56.9214441192 -69.0709981539 -129.0 65.0 69.5852801303 -75.5894775479 "2012-06-18 02:57:30" 61.0 65.7477223849 -73.0379010992 5.5
48.0 45.1306888382 73.7343836165 -5.0 54.0 52.4633787802 75.564206791 "2012-06-18 02:57:30" 50.0 47.639298005 74.2812759929 1.65
64.0 61.6072006165 -112.663886487 -172.0 71.0 68.8208552886 -117.602324953 "2012-06-18 02:57:30" 69.0 66.7773643502 -115.889775518 7.2
62.0 60.860234954 -103.81773373 -162.0 68.0 66.9879611522 -107.592888094 "2012-06-18 02:57:30" 66.0 64.9545830882 -106.144761287 8.5
61.0 59.9845106533 -102.517276897 -161.0 68.0 67.1253075351 -106.819009746 "2012-06-18 02:57:30" 65.0 64.0766727522 -104.709309114 7.6
60.0 59.1146725896 -101.232876891 -160.0 68.0 67.2649517868 -106.040693584 "2012-06-18 02:57:30" 65.0 64.2223842953 -103.914129965 8.2
60.0 59.2711253434 -100.41073967 -159.0 67.0 66.3982537895 -104.486733298 "2012-06-18 02:57:30" 64.0 63.3527748337 -102.500105678 8.3
46.0 53.7347503027 -51.5553528767 -115.0 53.0 60.6175012396 -53.465941209 "2012-06-18 02:57:30" 51.0 58.6574312583 -52.8715622337 7.8
46.0 53.9187804022 -50.3700313845 -114.0 53.0 60.7973399948 -52.2316184795 "2012-06-18 02:57:30" 50.0 57.8569783555 -51.3780350947 7.75
46.0 54.1006656342 -49.1731682383 -113.0 54.0 61.948713905 -51.2857569314 "2012-06-18 02:57:30" 51.0 59.0179534243 -50.4184852242 7.2
55.0 61.7325530587 31.2961622531 -54.0 62.0 68.7366260147 33.6378612585 "2012-06-18 02:57:30" 60.0 66.7612427911 32.8362329137 6.1
42.0 48.0027196363 30.1387202608 -53.0 61.0 67.5779433349 34.3958490679 "2012-06-18 02:57:30" 59.0 65.5845963176 33.6422949915 4.7
55.0 58.9134620042 46.0110494795 -40.0 63.0 67.3147325403 49.364890985 "2012-06-18 02:57:30" 61.0 65.2628004245 48.329861527 2.4
66.0 62.9542950101 -119.031833147 -179.0 70.0 67.1049812995 -121.761273775 "2012-06-18 02:57:30" 67.0 63.996343748 -119.632963891 10.35
59.0 55.7457314052 -115.105924502 -178.0 70.0 67.1969503633 -121.043044383 "2012-06-18 02:57:30" 66.0 63.0497293746 -118.289125261 10.2
60.0 56.8899124506 -114.697293685 -177.0 70.0 67.2914521636 -120.323897134 "2012-06-18 02:57:30" 67.0 64.1883585689 -118.157485071 10.0
61.0 58.0374407132 -114.322298032 -176.0 69.0 66.3589325736 -118.813178599 "2012-06-18 02:57:30" 66.0 63.2491764229 -116.800568662 9.1
62.0 59.187572671 -113.983367171 -175.0 70.0 67.488026663 -118.882164651 "2012-06-18 02:57:30" 67.0 64.3914823961 -116.677404339 9.25
61.0 58.2581573758 -112.77966058 -174.0 70.0 67.5900813255 -118.159228071 "2012-06-18 02:57:30" 67.0 64.4971822055 -115.935191786 9.35
63.0 60.4524711203 -112.918839108 -173.0 71.0 68.7153308065 -118.320849714 "2012-06-18 02:57:30" 69.0 66.6688919559 -116.623198425 7.6
58.0 58.5920155935 -92.7147560971 -151.0 67.0 67.6277729368 -97.9744892197 "2012-06-18 02:57:30" 63.0 63.6302412835 -95.2591169469 4.8
42.0 52.2562689163 -32.0635893655 -100.0 53.0 62.9006119027 -33.5176587271 "2012-06-18 02:57:30" 47.0 57.1100089371 -32.6326671245 4.7
43.0 53.350684604 -30.8310066825 -99.0 52.0 62.0518345667 -31.9253194561 "2012-06-18 02:57:30" 47.0 57.2278880915 -31.2581242882 5.4
39.0 49.6050449337 -29.1540363922 -98.0 50.0 60.2342145193 -30.2220538378 "2012-06-18 02:57:30" 47.0 57.3384780037 -29.8729511906 5.8
38.0 48.7603252989 -27.7657721354 -97.0 50.0 60.3328702484 -28.7976338761 "2012-06-18 02:57:30" 47.0 57.4414118596 -28.4776824111 5.8
43.0 53.769752339 -25.3800474859 -95.0 50.0 60.5063273312 -25.920779943 "2012-06-18 02:57:30" 47.0 57.6229189874 -25.6593220921 5.9
43.0 53.8532146071 -23.9951439142 -94.0 49.0 59.6220282289 -24.3867687729 "2012-06-18 02:57:30" 46.0 56.7390070212 -24.1705964463 5.9
45.0 53.4731235346 -46.5312873249 -111.0 54.0 62.2910005544 -48.7330705564 "2012-06-18 02:57:30" 50.0 58.3875053071 -47.6625568794 6.8
44.0 52.6646136672 -45.1069018864 -110.0 53.0 61.4862158548 -47.1580077653 "2012-06-18 02:57:30" 49.0 57.5779794225 -46.1648766671 6.8
42.0 52.7134696401 -26.6877098169 -96.0 50.0 60.4236723087 -27.3636394159 "2012-06-18 02:57:30" 47.0 57.5363371188 -27.0729181206 5.85
63.0 61.7414896946 -105.137354211 -163.0 70.0 68.8735830497 -110.057107174 "2012-06-18 02:57:30" 66.0 64.8156604379 -106.926118013 9.3
40.0 50.5248002969 3.85323931814 -74.0 49.0 59.1498950294 4.67812480033 "2012-06-18 02:57:30" 46.0 56.2606550244 4.40056562725 6.1
40.0 50.3913745923 5.20335968836 -73.0 49.0 59.0303733783 6.07110781709 "2012-06-18 02:57:30" 46.0 56.1359391468 5.77606995858 6.2
58.0 54.5071410752 -116.325569792 -180.0 66.0 62.8617308798 -119.773724177 "2012-06-18 02:57:30" 63.0 59.7252821908 -118.240027986 12.9
65.0 62.7617765593 -112.454982078 -171.0 71.0 68.9287618401 -116.881850636 "2012-06-18 02:57:30" 68.0 65.8612808488 -114.396083011 7.2
65.0 62.8810771768 -111.694052067 -170.0 71.0 69.0390346667 -116.159235418 "2012-06-18 02:57:30" 68.0 65.9763661797 -113.651924124 6.85
59.0 58.9072762331 -96.6090623508 -155.0 68.0 67.99604912 -102.073776528 "2012-06-18 02:57:30" 64.0 63.976215032 -99.2303997167 6.4
59.0 59.0772657739 -95.7578978613 -154.0 67.0 67.1515197986 -100.462135003 "2012-06-18 02:57:30" 63.0 63.1276435791 -97.8035418642 5.6
59.0 59.2494785048 -94.901081669 -153.0 67.0 67.3083671597 -99.6395452366 "2012-06-18 02:57:30" 63.0 63.2931473943 -96.9617777248 5.5
58.0 58.4142105022 -93.5868159754 -152.0 67.0 67.467139755 -98.8104252343 "2012-06-18 02:57:30" 63.0 63.4607048944 -96.1137230993 4.7
58.0 58.9535017915 -90.9517334227 -149.0 68.0 68.938702297 -97.1122269728 "2012-06-18 02:57:30" 64.0 64.9747361534 -94.1450078268 5.7
40.0 50.0405135501 -34.4527159651 -102.0 50.0 59.7674322229 -35.8120511986 "2012-06-18 02:57:30" 46.0 55.8804405799 -35.2062470448 4.4
40.0 50.1824572032 -33.1637020388 -101.0 51.0 60.860368799 -34.5919326996 "2012-06-18 02:57:30" 46.0 56.0132465634 -33.8635084555 4.5
52.0 62.5549793636 -23.1766156044 -93.0 57.0 67.2750188819 -23.7317787111 "2012-06-18 02:57:30" 55.0 65.3975757231 -23.4810194716 8.4
39.0 48.023530113 15.5527424818 -65.0 50.0 58.7996174945 16.9143490316 "2012-06-18 02:57:30" 46.0 54.8577512702 16.366888661 6.2
40.0 48.7759736495 16.9207233395 -64.0 50.0 58.6223784528 18.195216982 "2012-06-18 02:57:30" 46.0 54.6665103206 17.6339651882 6.1
40.0 48.5530276842 18.1670783654 -63.0 50.0 58.4398575072 19.4616712485 "2012-06-18 02:57:30" 46.0 54.4690538571 18.8876219715 5.8
63.0 61.3252117106 -107.503386856 -166.0 70.0 68.4950344558 -112.301304063 "2012-06-18 02:57:30" 66.0 64.4140330079 -109.247265365 10.0
59.0 58.4113910797 -99.1309150333 -158.0 68.0 67.5509587854 -104.469761913 "2012-06-18 02:57:30" 65.0 64.5209894849 -102.309570696 8.4
43.0 51.8548654598 -43.6912091182 -109.0 52.0 60.6772272783 -45.5991513147 "2012-06-18 02:57:30" 48.0 56.7655739677 -44.6788070413 6.0
43.0 52.1913808877 -41.2136278361 -107.0 51.0 60.0217669396 -42.7427649239 "2012-06-18 02:57:30" 48.0 57.0922362892 -42.1184071574 5.7
42.0 51.8402348681 -35.983460421 -103.0 50.0 59.6343773678 -37.1802235339 "2012-06-18 02:57:30" 46.0 55.7415308625 -36.5372397659 5.0
39.0 50.1707024597 -4.45619672207 -80.0 49.0 59.6889234914 -3.88456393238 "2012-06-18 02:57:30" 45.0 55.8652333021 -4.09381084087 7.2
38.0 49.1591308753 -3.14568373174 -79.0 49.0 59.6213893706 -2.43661980562 "2012-06-18 02:57:30" 45.0 55.7948072946 -2.67519499857 7.1
39.0 50.0157632937 -1.69555291271 -78.0 48.0 58.5867780679 -1.06158872669 "2012-06-18 02:57:30" 45.0 55.7145583328 -1.26283521027 6.8
39.0 49.9222186796 -0.322360484287 -77.0 49.0 59.4589370842 0.436561296021 "2012-06-18 02:57:30" 45.0 55.6246711875 0.142500386423 6.8
39.0 49.8181624807 1.04516884197 -76.0 49.0 59.3644164791 1.8602211423 "2012-06-18 02:57:30" 45.0 55.5253459344 1.54008877643 6.3
40.0 50.2483219898 6.54506657355 -72.0 51.0 60.8363457697 7.67131411314 "2012-06-18 02:57:30" 45.0 55.0380333343 7.04015150771 5.8
59.0 58.7395859774 -97.4548038849 -156.0 68.0 67.8456091992 -102.878067318 "2012-06-18 02:57:30" 65.0 64.8288122981 -100.684450422 5.9
57.0 59.080867054 -85.041006516 -143.0 66.0 67.9971837178 -90.2092344613 "2012-06-18 02:57:30" 62.0 64.0578774188 -87.5578048164 5.4
57.0 59.2743628515 -84.1026180735 -142.0 66.0 68.1738144577 -89.2935335369 "2012-06-18 02:57:30" 63.0 65.2314581539 -87.2277408506 4.65
56.0 58.6706960451 -81.7634801854 -140.0 66.0 68.5302213116 -87.4321671769 "2012-06-18 02:57:30" 63.0 65.6017037777 -85.3472978054 4.4
56.0 58.8681755657 -80.7988184644 -139.0 67.0 69.6735931005 -87.2991856739 "2012-06-18 02:57:30" 64.0 66.76648572 -85.0397439823 4.35
43.0 52.3540800641 -39.9569603072 -106.0 51.0 60.1748343141 -41.416733462 "2012-06-18 02:57:30" 47.0 56.271094616 -40.6350957643 5.1
43.0 52.5125538649 -38.6883302929 -105.0 50.0 59.3510528265 -39.878922806 "2012-06-18 02:57:30" 47.0 56.4246589244 -39.3318658943 5.35
43.0 52.6663889091 -37.4077667998 -104.0 50.0 59.4954689193 -38.5359324734 "2012-06-18 02:57:30" 46.0 55.5969196036 -37.8562321367 5.1
39.0 50.2318152747 -5.84220197152 -81.0 48.0 58.7917255776 -5.38100133106 "2012-06-18 02:57:30" 45.0 55.9256700161 -5.51787178819 7.55
41.0 51.0495590237 7.97918021276 -71.0 49.0 58.7680680861 8.82239002961 "2012-06-18 02:57:30" 46.0 55.8616825285 8.49511807506 6.2
41.0 50.8897879484 9.30499585537 -70.0 50.0 59.5972763226 10.2997159651 "2012-06-18 02:57:30" 46.0 55.7126278208 9.83772911703 6.1
39.0 48.2334300625 14.2832435752 -66.0 49.0 57.9888408196 15.4786881494 "2012-06-18 02:57:30" 46.0 55.0425477134 15.0865758627 6.0
45.0 53.2956687432 -47.7442790047 -112.0 54.0 62.1215300004 -50.0164445516 "2012-06-18 02:57:30" 50.0 58.2136291052 -48.9139281844 6.9
57.0 59.4689323046 -83.1560091268 -141.0 66.0 68.3515254455 -88.3679586378 "2012-06-18 02:57:30" 63.0 65.4160887355 -86.2923642988 4.6
40.0 51.2644604118 -8.57574413825 -83.0 51.0 61.740668573 -8.22030409284 "2012-06-18 02:57:30" 48.0 58.8803108528 -8.28861750183 8.45
39.0 50.2818616635 -7.23098103145 -82.0 52.0 62.6537051452 -6.71008897841 "2012-06-18 02:57:30" 47.0 57.885703916 -6.86847466746 7.55
55.0 58.0745824412 -79.40443831 -138.0 67.0 69.8514010052 -86.3457977125 "2012-06-18 02:57:30" 64.0 66.9515890158 -84.0765835914 4.3
58.0 59.3222041006 -89.1619237172 -147.0 67.0 68.2875327572 -94.5566603445 "2012-06-18 02:57:30" 64.0 65.3221544009 -92.393099831 4.15
58.0 59.5090186214 -88.2563700903 -146.0 67.0 68.4564132175 -93.6821468662 "2012-06-18 02:57:30" 65.0 66.4884049315 -92.1771849454 3.6
57.0 58.8885565881 -85.9714198363 -144.0 68.0 69.7694611965 -92.7665642691 "2012-06-18 02:57:30" 63.0 64.8655591076 -89.0706398503 5.9
62.0 60.5715998372 -105.41536784 -164.0 70.0 68.7451119857 -110.808767321 "2012-06-18 02:57:30" 67.0 65.7014226242 -108.387744416 9.5
58.0 58.7718095398 -91.8364737048 -150.0 67.0 67.79019961 -97.1314455087 "2012-06-18 02:57:30" 63.0 63.8016790409 -94.3976940816 5.5
58.0 59.1369987858 -90.0602970468 -148.0 67.0 68.1201527694 -95.4228380373 "2012-06-18 02:57:30" 64.0 65.1476271551 -93.27292876 5.35
50.0 60.7027779765 -21.5469898426 -92.0 58.0 68.2580472777 -22.3144933916 "2012-06-18 02:57:30" 55.0 65.4499562616 -21.9610572419 8.4
40.0 50.6484270758 2.49524624092 -75.0 50.0 60.2228003697 3.36206732801 "2012-06-18 02:57:30" 45.0 55.4167948854 2.92925355786 5.9
42.0 51.5080927281 12.034360914 -68.0 50.0 59.2969924086 12.9867524679 "2012-06-18 02:57:30" 46.0 55.3918804156 12.487127488 5.85
41.0 50.3580088587 13.2196854282 -67.0 49.0 58.1577391461 14.1741279614 "2012-06-18 02:57:30" 46.0 55.2206686346 13.7932402406 5.85
60.0 59.5916017754 -98.7523764398 -157.0 68.0 67.6972283026 -103.676640033 "2012-06-18 02:57:30" 65.0 64.6737768731 -101.499704954 6.2
39.0 48.8087331876 10.4094567606 -69.0 50.0 59.4504439742 11.6499161889 "2012-06-18 02:57:30" 46.0 55.5559465706 11.1685179527 5.8
60.0 58.190365912 89.4506720603 9.0 69.0 67.5066976735 94.9643874419 "2012-06-18 02:57:30" 65.0 63.4360767557 92.1045538677 4.3
49.0 46.7403304984 70.7561335767 -9.0 56.0 55.167711026 73.0694112916 "2012-06-18 02:57:30" 53.0 51.6549883877 71.9711401219 2.2
54.0 58.4455254412 42.7757171778 -43.0 65.0 69.833402571 47.5179197697 "2012-06-18 02:57:30" 62.0 66.8166569597 45.799712349 1.35
62.0 59.7632701078 99.4868411047 20.0 70.0 67.8354828473 104.397429825 "2012-06-18 02:57:30" 68.0 65.8503304929 102.886725379 0.8
52.0 54.3571751156 50.7365574314 -34.0 66.0 69.3721646206 57.1067271272 "2012-06-18 02:57:30" 64.0 67.3394849164 55.7426534291 2.35
64.0 62.2242764093 -108.820813166 -167.0 70.0 68.3734869476 -113.042627986 "2012-06-18 02:57:30" 67.0 65.312713406 -110.681530634 10.0
64.0 62.095217573 -109.594785799 -168.0 70.0 68.2543030019 -113.780945437 "2012-06-18 02:57:30" 67.0 65.1882586761 -111.439665796 9.75
55.0 53.2579819194 -103.377044636 -165.0 70.0 68.6189189683 -111.556757541 "2012-06-18 02:57:30" 66.0 64.5453464749 -108.477146253 9.8
61.0 59.1970716313 90.7386518657 10.0 69.0 67.4375418166 95.7445077613 "2012-06-18 02:57:30" 65.0 63.3712546009 92.9061636749 4.0
64.0 61.9689510117 -110.365880477 -169.0 70.0 68.1375072533 -114.516467724 "2012-06-18 02:57:30" 66.0 64.0358843081 -111.538639343 9.9
59.0 58.4113910797 -99.1309150333 -158.0 68.0 67.5509587854 -104.469761913 "2012-06-18 03:27:30" 64.0 63.505173929 -101.690573127 7.45
57.0 57.0537395426 -94.8896426721 -154.0 66.0 66.1502413902 -99.7223495103 "2012-06-18 03:27:30" 63.0 63.1276435791 -97.8035418642 6.4
47.0 53.580609765 -58.720965716 -121.0 56.0 62.4286066705 -61.7046416458 "2012-06-18 03:27:30" 52.0 58.507686912 -60.2590127567 7.1
46.0 52.7888429943 -57.3169859716 -120.0 56.0 62.6185779531 -60.5320157881 "2012-06-18 03:27:30" 51.0 57.7166984613 -58.7850643658 7.0
46.0 52.9809431678 -56.1858426463 -119.0 55.0 61.8319333277 -58.9712417614 "2012-06-18 03:27:30" 51.0 57.9086059053 -57.6265900584 7.15
46.0 53.171720991 -55.0443559075 -118.0 54.0 61.0424970797 -57.4258500087 "2012-06-18 03:27:30" 50.0 57.1144386309 -56.1564051016 7.1
39.0 49.6050449337 -29.1540363922 -98.0 47.0 57.3384780037 -29.8729511906 "2012-06-18 03:27:30" 44.0 54.4351603091 -29.5736623239 3.4
39.0 49.7208424861 -27.8317367459 -97.0 47.0 57.4414118596 -28.4776824111 "2012-06-18 03:27:30" 44.0 54.5426208457 -28.2062710062 3.1
39.0 49.8284638341 -26.4999032302 -96.0 48.0 58.5000934984 -27.1639288285 "2012-06-18 03:27:30" 44.0 54.6419672613 -26.8293923927 3.1
38.0 48.970567599 -25.1108918581 -95.0 49.0 59.546603263 -25.8277525528 "2012-06-18 03:27:30" 44.0 54.7328198854 -25.4436414081 3.3
38.0 49.2310909101 -4.52271252027 -80.0 53.0 63.5020722626 -3.69584636986 "2012-06-18 03:27:30" 46.0 56.8205731106 -4.03925603867 7.35
38.0 49.1591308753 -3.14568373174 -79.0 53.0 63.4385472822 -2.21186617321 "2012-06-18 03:27:30" 46.0 56.7507503009 -2.61379934807 7.1
38.0 49.0761833861 -1.77256115575 -78.0 55.0 65.265587471 -0.603982688491 "2012-06-18 03:27:30" 44.0 54.7591542202 -1.33182610842 7.75
38.0 48.9823856464 -0.404042655514 -77.0 55.0 65.1880252935 0.883552884433 "2012-06-18 03:27:30" 44.0 54.6684254709 0.0675436791798 7.5
38.0 48.8778820176 0.959204000345 -76.0 54.0 64.1511807576 2.27307921403 "2012-06-18 03:27:30" 45.0 55.5253459344 1.54008877643 7.4
39.0 49.5791591489 3.76070634067 -74.0 50.0 60.1130542026 4.77290560876 "2012-06-18 03:27:30" 46.0 56.2606550244 4.40056562725 6.5
40.0 50.3913745923 5.20335968836 -73.0 51.0 60.9596712495 6.27632649294 "2012-06-18 03:27:30" 45.0 55.1729083893 5.67984332453 6.7
41.0 51.200302849 6.64360966024 -72.0 50.0 59.8700066962 7.56064676737 "2012-06-18 03:27:30" 45.0 55.0380333343 7.04015150771 6.8
