BndEquMlat BndEquTecVal BndMlon BndPolMlat BndPolTecVal date minFltrdTecVal minTecMlat minTecVal
55.0 5.7 340.0 68.0 7.4 "2011-04-03 04:00:00" 3.30188447133 60.0 3.4
55.0 5.7 340.0 68.0 7.4 "2011-04-03 04:05:00" 3.30188447133 60.0 3.4
55.0 5.6 340.0 68.0 9.2 "2011-04-03 04:15:00" 3.44695588405 59.0 2.7
55.0 5.4 340.0 67.0 11.2 "2011-04-03 04:25:00" 3.62380429526 58.0 3.0
55.0 5.7 340.0 68.0 7.4 "2011-04-03 04:00:00" 3.30188447133 60.0 3.4
55.0 5.7 340.0 68.0 7.4 "2011-04-03 04:05:00" 3.30188447133 60.0 3.4
55.0 5.6 340.0 68.0 9.2 "2011-04-03 04:15:00" 3.44695588405 59.0 2.7
55.0 5.4 340.0 67.0 11.2 "2011-04-03 04:25:00" 3.62380429526 58.0 3.0
55.0 5.7 340.0 68.0 7.4 "2011-04-03 04:00:00" 3.30188447133 60.0 3.4
55.0 5.7 340.0 68.0 7.4 "2011-04-03 04:05:00" 3.30188447133 60.0 3.4
55.0 5.6 340.0 68.0 9.2 "2011-04-03 04:15:00" 3.44695588405 59.0 2.7
55.0 5.4 340.0 67.0 11.2 "2011-04-03 04:25:00" 3.62380429526 58.0 3.0
55.0 5.7 340.0 68.0 7.4 "2011-04-03 04:00:00" 3.30188447133 60.0 3.4
55.0 5.7 340.0 68.0 7.4 "2011-04-03 04:05:00" 3.30188447133 60.0 3.4
55.0 5.6 340.0 68.0 9.2 "2011-04-03 04:15:00" 3.44695588405 59.0 2.7
55.0 5.4 340.0 67.0 11.2 "2011-04-03 04:25:00" 3.62380429526 58.0 3.0
55.0 5.7 340.0 68.0 7.4 "2011-04-03 04:00:00" 3.30188447133 60.0 3.4
55.0 5.7 340.0 68.0 7.4 "2011-04-03 04:05:00" 3.30188447133 60.0 3.4
55.0 5.6 340.0 68.0 9.2 "2011-04-03 04:15:00" 3.44695588405 59.0 2.7
55.0 5.4 340.0 67.0 11.2 "2011-04-03 04:25:00" 3.62380429526 58.0 3.0
55.0 5.7 340.0 68.0 7.4 "2011-04-03 04:00:00" 3.30188447133 60.0 3.4
55.0 5.7 340.0 68.0 7.4 "2011-04-03 04:05:00" 3.30188447133 60.0 3.4
55.0 5.6 340.0 68.0 9.2 "2011-04-03 04:15:00" 3.44695588405 59.0 2.7
55.0 5.4 340.0 67.0 11.2 "2011-04-03 04:25:00" 3.62380429526 58.0 3.0
55.0 5.7 340.0 68.0 7.4 "2011-04-03 04:00:00" 3.30188447133 60.0 3.4
55.0 5.7 340.0 68.0 7.4 "2011-04-03 04:05:00" 3.30188447133 60.0 3.4
55.0 5.6 340.0 68.0 9.2 "2011-04-03 04:15:00" 3.44695588405 59.0 2.7
55.0 5.4 340.0 67.0 11.2 "2011-04-03 04:25:00" 3.62380429526 58.0 3.0
55.0 5.7 340.0 68.0 7.4 "2011-04-03 04:00:00" 3.30188447133 60.0 3.4
55.0 5.7 340.0 68.0 7.4 "2011-04-03 04:05:00" 3.30188447133 60.0 3.4
55.0 5.6 340.0 68.0 9.2 "2011-04-03 04:15:00" 3.44695588405 59.0 2.7
55.0 5.4 340.0 67.0 11.2 "2011-04-03 04:25:00" 3.62380429526 58.0 3.0
54.0 8.6 0.0 66.0 8.5 "2011-04-03 04:00:00" 3.84230660415 59.0 3.5
54.0 8.1 2.0 64.0 4.4 "2011-04-03 04:00:00" 3.57743240575 60.0 3.6
52.0 9.4 4.0 64.0 3.3 "2011-04-03 04:00:00" 3.46153323056 60.0 3.6
51.0 9.0 6.0 65.0 6.7 "2011-04-03 04:00:00" 3.46548779121 60.0 3.8
51.0 7.8 8.0 65.0 6.7 "2011-04-03 04:00:00" 3.50154052862 59.0 3.3
50.0 9.2 10.0 65.0 6.7 "2011-04-03 04:00:00" 3.46367644757 59.0 3.2
51.0 6.7 12.0 65.0 7.0 "2011-04-03 04:00:00" 3.47935788024 58.0 3.1
51.0 10.7 14.0 65.0 7.3 "2011-04-03 04:00:00" 3.40706007074 58.0 3.3
52.0 10.1 16.0 64.0 4.3 "2011-04-03 04:00:00" 3.3361350331 58.0 3.2
52.0 9.8 18.0 62.0 4.4 "2011-04-03 04:00:00" 3.47421380174 57.0 2.9
54.0 3.7 20.0 61.0 6.4 "2011-04-03 04:00:00" 3.33308427786 56.0 2.8
54.0 3.3 22.0 61.0 6.4 "2011-04-03 04:00:00" 3.03437240429 56.0 2.6
53.0 3.9 24.0 60.0 3.0 "2011-04-03 04:00:00" 2.94406231233 56.0 2.5
51.0 8.1 26.0 60.0 3.0 "2011-04-03 04:00:00" 2.77247631351 57.0 2.2
51.0 8.1 28.0 63.0 5.0 "2011-04-03 04:00:00" 2.84419615512 57.0 2.1
51.0 8.1 30.0 63.0 5.3 "2011-04-03 04:00:00" 3.53355396615 56.0 2.2
49.0 18.4 166.0 62.0 15.6 "2011-04-03 04:00:00" 13.5542544859 57.0 12.3
54.0 23.9 216.0 66.0 19.7 "2011-04-03 04:00:00" 18.7374474493 62.0 16.9
48.0 19.9 164.0 63.0 15.6 "2011-04-03 04:00:00" 14.0478052378 56.0 14.8
49.0 19.9 162.0 62.0 16.2 "2011-04-03 04:00:00" 15.2478609356 54.0 14.7
48.0 18.9 180.0 69.0 14.8 "2011-04-03 04:00:00" 14.0336987507 63.0 13.4
49.0 18.1 182.0 69.0 14.8 "2011-04-03 04:00:00" 13.9230180514 63.0 13.3
59.0 9.6 272.0 68.0 6.7 "2011-04-03 04:00:00" 5.72407326077 65.0 5.1
61.0 10.6 268.0 69.0 7.4 "2011-04-03 04:00:00" 6.59238449852 66.0 6.2
60.0 10.6 270.0 68.0 6.9 "2011-04-03 04:00:00" 6.62125325813 66.0 6.4
59.0 9.1 274.0 68.0 6.1 "2011-04-03 04:00:00" 5.1113206752 65.0 4.7
61.0 11.9 266.0 70.0 7.4 "2011-04-03 04:00:00" 6.10525735553 67.0 5.8
58.0 10.4 276.0 68.0 5.3 "2011-04-03 04:00:00" 4.88271139137 65.0 4.5
54.0 5.7 338.0 68.0 6.9 "2011-04-03 04:00:00" 3.66283648202 60.0 3.5
55.0 5.7 340.0 68.0 7.4 "2011-04-03 04:00:00" 3.30188447133 60.0 3.4
62.0 11.7 262.0 70.0 8.5 "2011-04-03 04:00:00" 5.85383273868 68.0 4.9
53.0 6.7 336.0 64.0 4.6 "2011-04-03 04:00:00" 3.58410753761 60.0 3.0
47.0 4.9 86.0 59.0 4.4 "2011-04-03 04:00:00" 2.66165840491 51.0 1.5
61.0 5.4 94.0 69.0 4.9 "2011-04-03 04:00:00" 4.78004949536 65.0 4.0
48.0 10.5 96.0 69.0 5.6 "2011-04-03 04:00:00" 5.21195571476 64.0 5.5
47.0 6.1 84.0 57.0 4.4 "2011-04-03 04:00:00" 3.37428128587 51.0 1.4
54.0 5.5 322.0 62.0 8.6 "2011-04-03 04:00:00" 3.55394139393 58.0 2.8
55.0 5.6 324.0 61.0 3.0 "2011-04-03 04:00:00" 3.5213752878 58.0 2.4
55.0 5.8 326.0 63.0 5.1 "2011-04-03 04:00:00" 3.32503818109 59.0 3.2
56.0 6.3 98.0 65.0 5.7 "2011-04-03 04:00:00" 5.07062109726 62.0 4.3
60.0 6.8 280.0 68.0 5.2 "2011-04-03 04:00:00" 4.11621556946 64.0 3.6
59.0 7.3 282.0 68.0 5.2 "2011-04-03 04:00:00" 4.16740675447 64.0 3.6
54.0 5.2 320.0 61.0 3.1 "2011-04-03 04:00:00" 3.66237930374 58.0 3.3
59.0 9.2 278.0 68.0 5.2 "2011-04-03 04:00:00" 4.40827453017 64.0 3.8
58.0 7.6 284.0 66.0 6.2 "2011-04-03 04:00:00" 4.20584056409 62.0 2.8
54.0 6.5 328.0 63.0 5.1 "2011-04-03 04:00:00" 3.88365243421 59.0 4.4
55.0 4.6 334.0 63.0 4.3 "2011-04-03 04:00:00" 3.35808701569 60.0 2.8
57.0 6.2 298.0 65.0 7.6 "2011-04-03 04:00:00" 2.96860903115 61.0 2.7
56.0 6.6 300.0 65.0 7.5 "2011-04-03 04:00:00" 3.49405355884 61.0 3.3
57.0 5.7 296.0 65.0 7.5 "2011-04-03 04:00:00" 2.48545830851 61.0 1.5
55.0 5.2 310.0 67.0 7.3 "2011-04-03 04:00:00" 4.23214391073 59.0 3.9
55.0 5.1 312.0 62.0 7.8 "2011-04-03 04:00:00" 4.37992208356 58.0 4.1
55.0 5.1 314.0 62.0 7.8 "2011-04-03 04:00:00" 4.29454058714 58.0 4.1
56.0 4.9 306.0 63.0 3.8 "2011-04-03 04:00:00" 3.86892888391 60.0 3.5
55.0 5.2 308.0 62.0 5.0 "2011-04-03 04:00:00" 4.1643952045 59.0 3.4
57.0 4.8 292.0 65.0 6.0 "2011-04-03 04:00:00" 2.40208733103 61.0 1.2
57.0 4.8 294.0 65.0 6.7 "2011-04-03 04:00:00" 2.15663692747 61.0 1.1
56.0 9.9 116.0 68.0 7.5 "2011-04-03 04:00:00" 6.62299551222 66.0 6.0
57.0 6.0 290.0 65.0 6.1 "2011-04-03 04:00:00" 2.70776248281 61.0 1.6
56.0 4.8 304.0 68.0 8.9 "2011-04-03 04:00:00" 3.96315474823 60.0 3.7
57.0 6.6 288.0 65.0 6.5 "2011-04-03 04:00:00" 3.49485850795 61.0 2.4
56.0 4.7 302.0 67.0 8.9 "2011-04-03 04:00:00" 3.81995229899 60.0 3.7
58.0 6.6 286.0 65.0 6.7 "2011-04-03 04:00:00" 3.98020902354 61.0 2.6
54.0 8.6 0.0 66.0 8.5 "2011-04-03 04:05:00" 3.84230660415 59.0 3.5
54.0 8.1 2.0 64.0 4.4 "2011-04-03 04:05:00" 3.57743240575 60.0 3.6
52.0 9.4 4.0 64.0 3.3 "2011-04-03 04:05:00" 3.46153323056 60.0 3.6
51.0 9.0 6.0 65.0 6.7 "2011-04-03 04:05:00" 3.46548779121 60.0 3.8
51.0 7.8 8.0 65.0 6.7 "2011-04-03 04:05:00" 3.50154052862 59.0 3.3
50.0 9.2 10.0 65.0 6.7 "2011-04-03 04:05:00" 3.46367644757 59.0 3.2
51.0 6.7 12.0 65.0 7.0 "2011-04-03 04:05:00" 3.47935788024 58.0 3.1
51.0 10.7 14.0 65.0 7.3 "2011-04-03 04:05:00" 3.40706007074 58.0 3.3
52.0 10.1 16.0 64.0 4.3 "2011-04-03 04:05:00" 3.3361350331 58.0 3.2
52.0 9.8 18.0 62.0 4.4 "2011-04-03 04:05:00" 3.47421380174 57.0 2.9
54.0 3.7 20.0 61.0 6.4 "2011-04-03 04:05:00" 3.33308427786 56.0 2.8
54.0 3.3 22.0 61.0 6.4 "2011-04-03 04:05:00" 3.03437240429 56.0 2.6
53.0 3.9 24.0 60.0 3.0 "2011-04-03 04:05:00" 2.94406231233 56.0 2.5
51.0 8.1 26.0 60.0 3.0 "2011-04-03 04:05:00" 2.77247631351 57.0 2.2
51.0 8.1 28.0 63.0 5.0 "2011-04-03 04:05:00" 2.84419615512 57.0 2.1
51.0 8.1 30.0 63.0 5.3 "2011-04-03 04:05:00" 3.53355396615 56.0 2.2
49.0 18.4 166.0 62.0 15.6 "2011-04-03 04:05:00" 13.5542544859 57.0 12.3
54.0 23.9 216.0 66.0 19.7 "2011-04-03 04:05:00" 18.7374474493 62.0 16.9
48.0 19.9 164.0 63.0 15.6 "2011-04-03 04:05:00" 14.0478052378 56.0 14.8
49.0 19.9 162.0 62.0 16.2 "2011-04-03 04:05:00" 15.2478609356 54.0 14.7
48.0 18.9 180.0 69.0 14.8 "2011-04-03 04:05:00" 14.0336987507 63.0 13.4
49.0 18.1 182.0 69.0 14.8 "2011-04-03 04:05:00" 13.9230180514 63.0 13.3
59.0 9.6 272.0 68.0 6.7 "2011-04-03 04:05:00" 5.72407326077 65.0 5.1
61.0 10.6 268.0 69.0 7.4 "2011-04-03 04:05:00" 6.59238449852 66.0 6.2
60.0 10.6 270.0 68.0 6.9 "2011-04-03 04:05:00" 6.62125325813 66.0 6.4
59.0 9.1 274.0 68.0 6.1 "2011-04-03 04:05:00" 5.1113206752 65.0 4.7
61.0 11.9 266.0 70.0 7.4 "2011-04-03 04:05:00" 6.10525735553 67.0 5.8
58.0 10.4 276.0 68.0 5.3 "2011-04-03 04:05:00" 4.88271139137 65.0 4.5
54.0 5.7 338.0 68.0 6.9 "2011-04-03 04:05:00" 3.66283648202 60.0 3.5
55.0 5.7 340.0 68.0 7.4 "2011-04-03 04:05:00" 3.30188447133 60.0 3.4
62.0 11.7 262.0 70.0 8.5 "2011-04-03 04:05:00" 5.85383273868 68.0 4.9
53.0 6.7 336.0 64.0 4.6 "2011-04-03 04:05:00" 3.58410753761 60.0 3.0
47.0 4.9 86.0 59.0 4.4 "2011-04-03 04:05:00" 2.66165840491 51.0 1.5
61.0 5.4 94.0 69.0 4.9 "2011-04-03 04:05:00" 4.78004949536 65.0 4.0
48.0 10.5 96.0 69.0 5.6 "2011-04-03 04:05:00" 5.21195571476 64.0 5.5
47.0 6.1 84.0 57.0 4.4 "2011-04-03 04:05:00" 3.37428128587 51.0 1.4
54.0 5.5 322.0 62.0 8.6 "2011-04-03 04:05:00" 3.55394139393 58.0 2.8
55.0 5.6 324.0 61.0 3.0 "2011-04-03 04:05:00" 3.5213752878 58.0 2.4
55.0 5.8 326.0 63.0 5.1 "2011-04-03 04:05:00" 3.32503818109 59.0 3.2
56.0 6.3 98.0 65.0 5.7 "2011-04-03 04:05:00" 5.07062109726 62.0 4.3
60.0 6.8 280.0 68.0 5.2 "2011-04-03 04:05:00" 4.11621556946 64.0 3.6
59.0 7.3 282.0 68.0 5.2 "2011-04-03 04:05:00" 4.16740675447 64.0 3.6
54.0 5.2 320.0 61.0 3.1 "2011-04-03 04:05:00" 3.66237930374 58.0 3.3
59.0 9.2 278.0 68.0 5.2 "2011-04-03 04:05:00" 4.40827453017 64.0 3.8
58.0 7.6 284.0 66.0 6.2 "2011-04-03 04:05:00" 4.20584056409 62.0 2.8
54.0 6.5 328.0 63.0 5.1 "2011-04-03 04:05:00" 3.88365243421 59.0 4.4
55.0 4.6 334.0 63.0 4.3 "2011-04-03 04:05:00" 3.35808701569 60.0 2.8
57.0 6.2 298.0 65.0 7.6 "2011-04-03 04:05:00" 2.96860903115 61.0 2.7
56.0 6.6 300.0 65.0 7.5 "2011-04-03 04:05:00" 3.49405355884 61.0 3.3
57.0 5.7 296.0 65.0 7.5 "2011-04-03 04:05:00" 2.48545830851 61.0 1.5
55.0 5.2 310.0 67.0 7.3 "2011-04-03 04:05:00" 4.23214391073 59.0 3.9
55.0 5.1 312.0 62.0 7.8 "2011-04-03 04:05:00" 4.37992208356 58.0 4.1
55.0 5.1 314.0 62.0 7.8 "2011-04-03 04:05:00" 4.29454058714 58.0 4.1
56.0 4.9 306.0 63.0 3.8 "2011-04-03 04:05:00" 3.86892888391 60.0 3.5
55.0 5.2 308.0 62.0 5.0 "2011-04-03 04:05:00" 4.1643952045 59.0 3.4
57.0 4.8 292.0 65.0 6.0 "2011-04-03 04:05:00" 2.40208733103 61.0 1.2
57.0 4.8 294.0 65.0 6.7 "2011-04-03 04:05:00" 2.15663692747 61.0 1.1
56.0 9.9 116.0 68.0 7.5 "2011-04-03 04:05:00" 6.62299551222 66.0 6.0
57.0 6.0 290.0 65.0 6.1 "2011-04-03 04:05:00" 2.70776248281 61.0 1.6
56.0 4.8 304.0 68.0 8.9 "2011-04-03 04:05:00" 3.96315474823 60.0 3.7
57.0 6.6 288.0 65.0 6.5 "2011-04-03 04:05:00" 3.49485850795 61.0 2.4
56.0 4.7 302.0 67.0 8.9 "2011-04-03 04:05:00" 3.81995229899 60.0 3.7
58.0 6.6 286.0 65.0 6.7 "2011-04-03 04:05:00" 3.98020902354 61.0 2.6
54.0 8.8 0.0 67.0 8.7 "2011-04-03 04:15:00" 4.43225991381 60.0 4.3
54.0 8.6 2.0 66.0 5.6 "2011-04-03 04:15:00" 4.03366910868 59.0 3.6
53.0 9.4 4.0 64.0 4.6 "2011-04-03 04:15:00" 3.50378126519 60.0 3.4
53.0 8.4 6.0 64.0 4.2 "2011-04-03 04:15:00" 3.21593231035 60.0 3.1
51.0 9.5 8.0 65.0 6.9 "2011-04-03 04:15:00" 3.13702993121 59.0 3.3
50.0 7.5 10.0 65.0 6.9 "2011-04-03 04:15:00" 3.23563570807 59.0 3.3
54.0 5.7 12.0 65.0 7.2 "2011-04-03 04:15:00" 3.84287198696 57.0 2.8
54.0 5.3 14.0 63.0 4.5 "2011-04-03 04:15:00" 3.48246848597 57.0 2.5
51.0 10.7 16.0 64.0 5.1 "2011-04-03 04:15:00" 3.3815391788 57.0 2.5
52.0 5.6 18.0 60.0 5.0 "2011-04-03 04:15:00" 3.56869690212 57.0 3.0
53.0 4.5 20.0 61.0 6.4 "2011-04-03 04:15:00" 3.50911703491 56.0 3.1
53.0 3.4 22.0 61.0 6.4 "2011-04-03 04:15:00" 3.16544581301 56.0 2.6
53.0 3.9 24.0 63.0 8.3 "2011-04-03 04:15:00" 3.21210031454 56.0 2.6
51.0 7.3 26.0 68.0 3.6 "2011-04-03 04:15:00" 2.79547383605 57.0 2.6
52.0 6.2 28.0 60.0 2.9 "2011-04-03 04:15:00" 2.50504580867 57.0 1.8
51.0 7.3 30.0 60.0 3.1 "2011-04-03 04:15:00" 2.62769725236 57.0 1.8
54.0 4.5 32.0 62.0 5.8 "2011-04-03 04:15:00" 3.01189832968 56.0 1.9
53.0 3.9 34.0 59.0 5.3 "2011-04-03 04:15:00" 3.40299688714 55.0 2.8
50.0 15.5 166.0 63.0 15.8 "2011-04-03 04:15:00" 14.4932888635 56.0 13.8
48.0 20.3 164.0 61.0 17.1 "2011-04-03 04:15:00" 15.1181308701 52.0 13.8
47.0 7.9 84.0 58.0 4.5 "2011-04-03 04:15:00" 3.79335342879 51.0 1.8
48.0 20.3 162.0 62.0 16.9 "2011-04-03 04:15:00" 16.0869616624 52.0 14.0
59.0 9.2 272.0 68.0 6.1 "2011-04-03 04:15:00" 5.07803148328 65.0 4.6
60.0 11.4 268.0 69.0 6.7 "2011-04-03 04:15:00" 6.0035323564 66.0 5.6
60.0 9.7 270.0 68.0 6.4 "2011-04-03 04:15:00" 5.76914570242 65.0 5.0
59.0 8.6 274.0 68.0 5.3 "2011-04-03 04:15:00" 4.62593143305 65.0 4.4
61.0 11.1 266.0 69.0 6.1 "2011-04-03 04:15:00" 5.89110091978 67.0 5.6
58.0 9.2 276.0 68.0 4.9 "2011-04-03 04:15:00" 4.15784026325 64.0 3.8
47.0 5.9 88.0 64.0 4.0 "2011-04-03 04:15:00" 4.2376786061 62.0 5.5
55.0 5.6 340.0 68.0 9.2 "2011-04-03 04:15:00" 3.44695588405 59.0 2.7
59.0 6.2 98.0 65.0 5.5 "2011-04-03 04:15:00" 5.03992998783 63.0 4.5
62.0 11.2 262.0 69.0 7.1 "2011-04-03 04:15:00" 5.86671982454 67.0 4.6
61.0 15.3 264.0 69.0 6.5 "2011-04-03 04:15:00" 5.93720482139 67.0 5.1
54.0 6.0 338.0 63.0 4.2 "2011-04-03 04:15:00" 3.54159855163 59.0 3.0
48.0 6.8 90.0 58.0 4.9 "2011-04-03 04:15:00" 4.08538504633 52.0 2.3
59.0 5.9 94.0 69.0 4.8 "2011-04-03 04:15:00" 4.72107829411 66.0 4.9
54.0 5.4 324.0 62.0 5.0 "2011-04-03 04:15:00" 3.29578253294 59.0 2.9
55.0 4.9 326.0 62.0 4.8 "2011-04-03 04:15:00" 3.26434308439 59.0 2.9
54.0 4.9 322.0 62.0 8.0 "2011-04-03 04:15:00" 3.4923098795 58.0 2.8
61.0 8.1 112.0 68.0 7.2 "2011-04-03 04:15:00" 6.55532744716 66.0 6.3
58.0 9.1 282.0 66.0 4.2 "2011-04-03 04:15:00" 3.64764022884 63.0 3.2
58.0 7.8 284.0 66.0 4.7 "2011-04-03 04:15:00" 3.64477013413 63.0 3.2
58.0 6.6 286.0 65.0 5.5 "2011-04-03 04:15:00" 3.63459742132 62.0 2.4
53.0 5.3 320.0 61.0 3.2 "2011-04-03 04:15:00" 3.68520098372 58.0 3.2
54.0 6.0 328.0 63.0 4.8 "2011-04-03 04:15:00" 3.56026534862 59.0 3.3
59.0 8.0 278.0 68.0 4.6 "2011-04-03 04:15:00" 3.99248586605 64.0 3.6
58.0 9.9 280.0 68.0 4.6 "2011-04-03 04:15:00" 3.80926200292 64.0 3.5
54.0 5.8 336.0 63.0 4.2 "2011-04-03 04:15:00" 3.17774740396 60.0 2.7
56.0 4.5 316.0 63.0 9.3 "2011-04-03 04:15:00" 3.88351965278 59.0 3.5
53.0 4.9 318.0 67.0 4.7 "2011-04-03 04:15:00" 3.64716911286 60.0 3.4
55.0 4.5 310.0 66.0 5.3 "2011-04-03 04:15:00" 3.80188179834 59.0 3.6
58.0 4.4 312.0 63.0 2.9 "2011-04-03 04:15:00" 3.85314161087 61.0 3.2
56.0 4.5 314.0 63.0 8.7 "2011-04-03 04:15:00" 3.97067619741 59.0 3.8
55.0 4.6 308.0 62.0 4.6 "2011-04-03 04:15:00" 3.80711360765 59.0 3.4
56.0 5.9 292.0 64.0 6.9 "2011-04-03 04:15:00" 2.69469565518 60.0 1.8
55.0 4.5 306.0 63.0 3.7 "2011-04-03 04:15:00" 3.75692952021 59.0 3.4
57.0 5.9 290.0 63.0 6.3 "2011-04-03 04:15:00" 3.5440515475 60.0 2.3
56.0 5.2 294.0 64.0 7.1 "2011-04-03 04:15:00" 2.2911393706 60.0 1.1
57.0 6.6 288.0 64.0 6.3 "2011-04-03 04:15:00" 3.56273487678 61.0 2.5
55.0 4.5 304.0 67.0 8.8 "2011-04-03 04:15:00" 3.6692506928 60.0 3.7
55.0 5.9 302.0 65.0 7.1 "2011-04-03 04:15:00" 3.58110365615 60.0 3.6
56.0 5.4 300.0 64.0 4.9 "2011-04-03 04:15:00" 3.04623801391 60.0 3.1
56.0 5.9 298.0 64.0 4.9 "2011-04-03 04:15:00" 2.56930950748 60.0 2.3
56.0 5.1 296.0 64.0 5.0 "2011-04-03 04:15:00" 2.05656257463 61.0 1.1
54.0 8.6 0.0 63.0 9.7 "2011-04-03 04:25:00" 4.80676125858 59.0 4.4
54.0 9.0 2.0 61.0 9.6 "2011-04-03 04:25:00" 5.26153080279 58.0 4.1
53.0 9.2 4.0 61.0 9.6 "2011-04-03 04:25:00" 5.14191577222 58.0 4.0
53.0 8.7 6.0 64.0 5.0 "2011-04-03 04:25:00" 3.6719380594 60.0 3.2
53.0 8.6 8.0 64.0 5.3 "2011-04-03 04:25:00" 3.53661571566 60.0 3.2
53.0 8.6 10.0 63.0 4.4 "2011-04-03 04:25:00" 3.47263153673 59.0 3.2
54.0 6.1 12.0 65.0 7.3 "2011-04-03 04:25:00" 3.29700170693 59.0 3.3
54.0 4.9 14.0 64.0 7.3 "2011-04-03 04:25:00" 3.06066380802 57.0 2.5
53.0 5.0 16.0 61.0 6.1 "2011-04-03 04:25:00" 3.16906304439 57.0 2.3
53.0 4.8 18.0 61.0 6.6 "2011-04-03 04:25:00" 3.18444174892 57.0 2.2
53.0 4.8 20.0 60.0 5.8 "2011-04-03 04:25:00" 3.30893355493 56.0 2.5
53.0 4.7 22.0 60.0 5.8 "2011-04-03 04:25:00" 3.23940288022 56.0 2.3
53.0 5.5 24.0 62.0 8.9 "2011-04-03 04:25:00" 3.46411327262 56.0 2.4
52.0 6.7 26.0 59.0 3.0 "2011-04-03 04:25:00" 3.5771493461 57.0 2.8
52.0 6.7 28.0 69.0 4.4 "2011-04-03 04:25:00" 3.13348493919 57.0 2.3
52.0 5.9 30.0 63.0 5.6 "2011-04-03 04:25:00" 3.07040948593 56.0 1.9
47.0 27.1 226.0 63.0 24.9 "2011-04-03 04:25:00" 23.253418029 60.0 21.4
54.0 4.5 32.0 60.0 3.7 "2011-04-03 04:25:00" 3.07397713318 57.0 2.2
64.0 4.1 40.0 70.0 4.4 "2011-04-03 04:25:00" 2.60827250817 67.0 1.7
48.0 16.8 164.0 60.0 18.6 "2011-04-03 04:25:00" 15.4323404353 55.0 13.5
48.0 21.6 174.0 69.0 15.6 "2011-04-03 04:25:00" 15.1222458707 66.0 14.8
45.0 21.5 208.0 68.0 19.8 "2011-04-03 04:25:00" 18.3391476696 58.0 17.2
54.0 23.9 232.0 61.0 24.9 "2011-04-03 04:25:00" 23.3758770666 57.0 22.3
48.0 21.4 176.0 69.0 15.6 "2011-04-03 04:25:00" 15.040146856 66.0 14.7
49.0 20.3 162.0 61.0 18.2 "2011-04-03 04:25:00" 16.9533891092 52.0 14.7
55.0 18.3 206.0 68.0 19.6 "2011-04-03 04:25:00" 18.6820647237 57.0 18.3
60.0 10.7 268.0 69.0 5.8 "2011-04-03 04:25:00" 5.65060542329 66.0 5.4
60.0 8.8 270.0 68.0 5.7 "2011-04-03 04:25:00" 5.47014608674 65.0 5.0
58.0 9.6 272.0 68.0 5.7 "2011-04-03 04:25:00" 4.87212853176 65.0 4.2
58.0 9.7 274.0 68.0 5.1 "2011-04-03 04:25:00" 4.37100527886 65.0 4.1
58.0 6.7 100.0 64.0 6.7 "2011-04-03 04:25:00" 5.62038897202 62.0 5.0
58.0 9.1 276.0 68.0 4.3 "2011-04-03 04:25:00" 4.01113152059 64.0 3.7
60.0 13.0 266.0 70.0 5.8 "2011-04-03 04:25:00" 5.62895641345 67.0 5.5
47.0 7.0 88.0 63.0 6.0 "2011-04-03 04:25:00" 4.51770029215 52.0 2.8
59.0 6.6 98.0 65.0 5.7 "2011-04-03 04:25:00" 5.23387553641 63.0 5.0
61.0 12.6 264.0 70.0 6.1 "2011-04-03 04:25:00" 5.80344502269 67.0 5.5
55.0 5.4 340.0 67.0 11.2 "2011-04-03 04:25:00" 3.62380429526 58.0 3.0
54.0 6.3 338.0 68.0 11.2 "2011-04-03 04:25:00" 3.67773974757 59.0 2.8
62.0 11.6 262.0 70.0 7.1 "2011-04-03 04:25:00" 5.92133247966 67.0 5.5
55.0 4.7 326.0 63.0 4.5 "2011-04-03 04:25:00" 3.01984203298 59.0 2.5
54.0 4.7 324.0 63.0 6.9 "2011-04-03 04:25:00" 3.2022598735 59.0 2.7
56.0 4.5 328.0 63.0 3.7 "2011-04-03 04:25:00" 3.10288665526 60.0 2.3
48.0 6.9 90.0 65.0 4.0 "2011-04-03 04:25:00" 3.61506956928 63.0 2.4
58.0 8.0 278.0 68.0 4.1 "2011-04-03 04:25:00" 3.60966167206 64.0 3.1
58.0 8.1 282.0 67.0 4.0 "2011-04-03 04:25:00" 3.43559739443 63.0 3.0
58.0 7.6 284.0 66.0 4.2 "2011-04-03 04:25:00" 3.38566798546 63.0 2.9
58.0 6.0 286.0 66.0 4.5 "2011-04-03 04:25:00" 3.32831742827 62.0 2.8
53.0 5.0 320.0 68.0 7.7 "2011-04-03 04:25:00" 3.53825235825 60.0 3.1
53.0 4.9 322.0 63.0 7.2 "2011-04-03 04:25:00" 3.29980681729 59.0 2.9
54.0 4.3 318.0 67.0 8.2 "2011-04-03 04:25:00" 3.64503784061 58.0 3.6
54.0 4.2 310.0 66.0 5.7 "2011-04-03 04:25:00" 3.30123601244 59.0 3.3
53.0 4.3 312.0 64.0 7.8 "2011-04-03 04:25:00" 3.50863068912 58.0 3.3
53.0 4.4 314.0 65.0 5.7 "2011-04-03 04:25:00" 3.66909444626 58.0 3.4
54.0 4.3 316.0 64.0 7.8 "2011-04-03 04:25:00" 3.52705792398 59.0 3.6
56.0 4.5 330.0 69.0 7.8 "2011-04-03 04:25:00" 4.28284244201 59.0 4.0
54.0 6.2 336.0 63.0 3.4 "2011-04-03 04:25:00" 3.20101378803 61.0 3.3
